ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Group
GO:0001838	embryonic epithelial tube formation	17/1432	5.21908112764632	0.00199885212640144	0.0178448704008973	0.0130120054709962	Folr1/Prkaca/Hes5/Irx2/Adm/Phactr4/Ptch1/Brd2/Lias/Traf6/Hs2st1/Coq7/Zeb2/Dlc1/Sema4c/Irx1/Shroom3	17	Ablated
GO:0030072	peptide hormone secretion	26/1432	4.62283775272598	0.00202738850391003	0.0180711720576509	0.0131770186276973	Ccl5/Ffar2/Mc4r/Vsnl1/Mpc2/Ucp2/Gpr68/Ptger3/Cpe/Ecrg4/C2cd2l/Myo5a/Trpv4/Cpt1a/Pde3b/Hmga2/Prkce/Klf7/Clcf1/Doc2b/Raf1/Pclo/Serp1/Rbp4/Park7/Adra2a	26	Ablated
GO:0015872	dopamine transport	9/1432	6.21488392244821	0.00203291358679245	0.0180919735063209	0.0131921864915045	Grm2/Rtn4/Syt10/Dtnbp1/Chrna6/Myo5a/Mapk15/Syt12/Park7	9	Ablated
GO:0021954	central nervous system neuron development	12/1432	5.74272743984138	0.00206291401806927	0.0183015016720417	0.01334496886411	Agtpbp1/Atp7a/Plxna3/Hprt/Ndel1/Uqcrq/Lhx8/Arhgef28/Zmiz1/Ephb1/Zeb2/Sptbn4	12	Ablated
GO:0042475	odontogenesis of dentin-containing tooth	12/1432	5.74272743984138	0.00206291401806927	0.0183015016720417	0.01334496886411	Ift88/Traf6/Ppara/Lef1/Runx2/Lhx8/Fst/Stim1/Jag2/Ngfr/Fgf10/Fgf4	12	Ablated
GO:0010906	regulation of glucose metabolic process	15/1432	5.40012960979348	0.00207465295900435	0.0183768869134307	0.0133999377796218	Grb10/Adora2b/Nln/Ppara/Acadm/Adra1b/Zmpste24/Cry1/Pdk4/Acacb/Hmgb1/Foxo1/Akt1/Esrrb/Sorbs1	15	Ablated
GO:0051048	negative regulation of secretion	20/1432	4.98202210827014	0.00209433713591004	0.0185223045608019	0.0135059724652578	Idh2/Avpr2/Braf/Wnk3/Vsnl1/Il12a/Trim9/Ucp2/Cry1/Notch1/Inha/Egf/Ptger3/Htr1a/Myo5a/Pde3b/Cd200/Klf7/Cry2/Adra2a	20	Ablated
GO:0042572	retinol metabolic process	6/1432	6.94312242281943	0.00211349851628667	0.0186336284429691	0.0135871468829627	Adh1/Sdr16c5/Retsat/Dhrs3/Cyp1b1/Rbp4	6	Ablated
GO:0050995	negative regulation of lipid catabolic process	6/1432	6.94312242281943	0.00211349851628667	0.0186336284429691	0.0135871468829627	Bscl2/Acacb/Pde3b/Fmc1/Akt1/Adra2a	6	Ablated
GO:0006047	UDP-N-acetylglucosamine metabolic process	4/1432	7.79042028320663	0.00212722113439974	0.0186675179735482	0.0136118582284305	Gnpda2/Pgm3/B4galnt2/Gne	4	Ablated
GO:0014842	regulation of skeletal muscle satellite cell proliferation	4/1432	7.79042028320663	0.00212722113439974	0.0186675179735482	0.0136118582284305	Myog/Angpt1/Paxbp1/Ephb1	4	Ablated
GO:1903779	regulation of cardiac conduction	4/1432	7.79042028320663	0.00212722113439974	0.0186675179735482	0.0136118582284305	Ryr2/Nkx2-5/Gja5/Tnni3k	4	Ablated
GO:0045833	negative regulation of lipid metabolic process	13/1432	5.61188783888257	0.00217968796318896	0.0190983787686526	0.0139260304749745	Atp1a1/Abca2/Acadvl/Bscl2/Prox1/Nr0b1/Acacb/Pde3b/Fmc1/Erlin2/Acadl/Akt1/Adra2a	13	Ablated
GO:0050673	epithelial cell proliferation	38/1432	4.12046883897821	0.00218628859395363	0.0191266512949431	0.0139466460501233	Ccl5/Serpinb1b/Agtr1b/Hes5/Adora2b/Atp7a/Atp5a1/Nod2/Npm1/Lims1/Ptch1/Esr2/Sdr16c5/Nrarp/Ift88/Tek/Gpc3/Has2/Il12a/Id1/Rreb1/Rtn4/Notch1/Egf/Fst/Prox1/Aggf1/Ednra/Ar/Hmga2/Fmc1/Pik3cb/Prkd2/Ngfr/Fgfbp1/Hmgb1/Akt1/Fgf10	38	Ablated
GO:0032963	collagen metabolic process	14/1432	5.4962034398831	0.00223290636497754	0.0194743787431657	0.0142001996684483	Ctsj/BC051665/Adora2b/Creb3l1/Emilin1/Id1/Mmp9/Mmp23/Vim/Ltbp1/Mmp28/Serpinh1/Pepd/P3h4	14	Ablated
GO:0051208	sequestering of calcium ion	14/1432	5.4962034398831	0.00223290636497754	0.0194743787431657	0.0142001996684483	Ryr2/Camk2d/Tmem38a/Lhcgr/Jph2/Hrc/Letm1/Trpc1/Myo5a/Ednra/Prkce/Dhrs7c/Hap1/Tpcn2	14	Ablated
GO:0032259	methylation	31/1432	4.38092409872978	0.00228249195834036	0.0198539906220837	0.0144770025666687	Mov10l1/Btg1/Mtf2/Trmt61a/Lmna/Ddx4/Pcmt1/Cbll1/Hsd17b10/Rab3d/Coq5/Prmt9/Kmt2d/Nop2/Zmpste24/Armt1/Mrm1/Mettl9/Paxbp1/Piwil2/Eef1akmt4/Mettl5/Atf7ip/Coq3/Gamt/Tfb2m/Fh1/Mettl22/Phf19/Hemk1/Trmt13	31	Ablated
GO:0043279	response to alkaloid	11/1432	5.86860768573038	0.00228343656475544	0.0198539906220837	0.0144770025666687	Ppp1r1b/Ryr2/Grm2/Tmem38a/Adora2a/Adra1b/Ednra/Prkce/Blm/Homer1/Gpi1	11	Ablated
GO:0034250	positive regulation of cellular amide metabolic process	17/1432	5.2064227307744	0.00228781834600211	0.0198616266515865	0.0144825705565411	Nod2/Rpusd4/Abca2/Npm1/Rpl5/Eef2/Sirt3/Vim/Rbms3/Piwil2/Mettl5/Cyp1b1/Sphk2/Serp1/Rps27l/Coa3/Prr16	17	Ablated
GO:0001825	blastocyst formation	9/1432	6.19778948908891	0.00229561791888168	0.0198684854689164	0.0144875718239427	Uspl1/Zp3/Nop2/Rtn4/Tm4sf1/Furin/Esrrb/Sox17/Srf	9	Ablated
GO:0010662	regulation of striated muscle cell apoptotic process	9/1432	6.19778948908891	0.00229561791888168	0.0198684854689164	0.0144875718239427	Naca/Hey2/Camk2d/Npm1/Pcmt1/Nkx2-5/Capn2/Camk2a/Capn1	9	Ablated
GO:0021799	cerebral cortex radially oriented cell migration	7/1432	6.63774077326825	0.00231227735665397	0.0199517508902151	0.0145482867573181	Ndel1/Mboat7/Rtn4/Cdk5r1/Lrp8/Zmiz1/Socs7	7	Ablated
GO:0033238	regulation of cellular amine metabolic process	7/1432	6.63774077326825	0.00231227735665397	0.0199517508902151	0.0145482867573181	Atp7a/Epas1/Hprt/Pebp1/Htr1a/Fh1/Park7	7	Ablated
GO:0050679	positive regulation of epithelial cell proliferation	21/1432	4.90468890486697	0.00233142468051715	0.0200863928781941	0.0146464641183664	Ccl5/Agtr1b/Adora2b/Atp7a/Nod2/Nrarp/Has2/Id1/Rreb1/Rtn4/Notch1/Egf/Prox1/Aggf1/Ar/Hmga2/Prkd2/Fgfbp1/Hmgb1/Akt1/Fgf10	21	Ablated
GO:0051896	regulation of protein kinase B signaling	18/1432	5.12203533849685	0.00233862055322202	0.0201178147438781	0.0146693761081429	Phlda3/Meis3/Grm2/Sesn1/Magi2/Tek/Angpt1/Ppara/Ptprj/Rtn4/P2rx4/Egf/Hyal2/Met/Pik3cb/Clcf1/Ngfr/Iapp	18	Ablated
GO:0044839	cell cycle G2/M phase transition	16/1432	5.2917203112863	0.00236200067397584	0.0202574611509365	0.0147712025586482	Bach1/Nabp1/Syf2/Camk2d/Npm1/Fbxo5/Tpd52l1/Foxn3/Foxo4/Kcnh5/Hmga2/Dyrk3/Ccng1/Blm/Esrrb/Fbxl3	16	Ablated
GO:0071453	cellular response to oxygen levels	16/1432	5.2917203112863	0.00236200067397584	0.0202574611509365	0.0147712025586482	Bach1/Epas1/Hyou1/Hif1an/Atp6v0a2/Rtn4/Notch1/Ndufs4/Fam162a/Prkce/Mgarp/Pik3cb/Mir150/Foxo1/Akt1/Ddah1	16	Ablated
GO:0007368	determination of left/right symmetry	15/1432	5.38497780477288	0.00240811762717137	0.020621780707605	0.0150368547017045	Folr1/Nkx2-5/Ift88/Daam2/Pitx2/Drc1/Notch1/Alg5/Zic3/Gm572/Fgf10/Sox17/Foxj1/Srf/Pcsk6	15	Ablated
GO:0034219	carbohydrate transmembrane transport	14/1432	5.48783519021259	0.00241555949595387	0.0206232029857869	0.0150378917891738	Aoc3/Yes1/Mapk14/Slc2a1/Grb10/Slc23a1/Braf/Gpc3/Tmem144/Clip3/Ednra/Met/Akt1/Sorbs1	14	Ablated
GO:0044106	cellular amine metabolic process	14/1432	5.48783519021259	0.00241555949595387	0.0206232029857869	0.0150378917891738	Atp7a/Epas1/Hprt/Ddc/Smox/Pebp1/Ndufs4/Htr1a/Agmat/Myo5a/Ednra/Gdpd3/Fh1/Park7	14	Ablated
GO:0006390	mitochondrial transcription	5/1432	7.27959465944064	0.00242307612772114	0.0206252531051819	0.015039386681778	Chchd10/Sirt3/Tfb2m/Mtres1/Ppargc1b	5	Ablated
GO:0043116	negative regulation of vascular permeability	5/1432	7.27959465944064	0.00242307612772114	0.0206252531051819	0.015039386681778	Adm/Angpt1/Ptprj/Adora2a/Ddah1	5	Ablated
GO:0032103	positive regulation of response to external stimulus	35/1432	4.21854291976601	0.00246822087027414	0.0209780271567977	0.015296620149241	Ccl5/Tnfrsf11a/Aoc3/C2cd4b/Ffar2/Adora2b/Optn/Wasl/Nod2/Ndel1/Braf/Creb3/Traf6/Cadm1/Ptprj/Il12a/Zp3/Rtn4/Ddt/P2rx4/Ptger3/Ntf3/Trpv4/Ednra/Hyal2/Met/Flna/Ldlr/Pdgfd/Prkd2/Trim62/Hmgb1/Fgf10/Slc15a4/Park7	35	Ablated
GO:0045685	regulation of glial cell differentiation	12/1432	5.72145004139409	0.00247385423139188	0.0209944305954499	0.0153085811009705	Mycn/Hes5/Enpp2/Ptprz1/Daam2/Rtn4/Notch1/Ntf3/Hmga2/Ldlr/Clcf1/Tenm4	12	Ablated
GO:0001890	placenta development	18/1432	5.1162716337801	0.00249105760211657	0.021077321711043	0.0153690231005684	Mapk14/Epas1/Hey2/Adm/Fzd5/Lef1/Prdx3/Gab1/Krt19/Hsd17b2/Erf/Dazap1/Met/Vwf/Bptf/Syde1/Akt1/Esrrb	18	Ablated
GO:0010594	regulation of endothelial cell migration	18/1432	5.1162716337801	0.00249105760211657	0.021077321711043	0.0153690231005684	Adora2b/Atp5a1/Tek/Angpt1/P2rx4/Notch1/Egf/Prox1/Atp5b/Met/Pik3cb/Angpt4/Prkd2/Fgfbp1/Hmgb1/Akt1/Gpi1/Fgf4	18	Ablated
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	16/1432	5.2848943462159	0.00253191632252158	0.02139110824497	0.0155978279057844	Adora2b/Adrb1/Adm/Mc4r/Lhcgr/Pthlh/Pde4a/Adora2a/Gna13/Cnr2/Adra1b/Ptger3/Abca1/Aplp1/Iapp/Adra2a	16	Ablated
GO:0006699	bile acid biosynthetic process	6/1432	6.90803110300816	0.00255493325367222	0.0214830368475047	0.0156648598007912	Ces1c/Ces1a/Star/Hsd17b10/Prox1/Abcd3	6	Ablated
GO:0030318	melanocyte differentiation	6/1432	6.90803110300816	0.00255493325367222	0.0214830368475047	0.0156648598007912	Bloc1s6/Tyrp1/Myo5a/Kitl/Sox10/Zeb2	6	Ablated
GO:0060343	trabecula formation	6/1432	6.90803110300816	0.00255493325367222	0.0214830368475047	0.0156648598007912	Hey2/Nkx2-5/Tek/Rbp4/Ppargc1b/Srf	6	Ablated
GO:0047496	vesicle transport along microtubule	8/1432	6.38350663488401	0.00256174508888925	0.0214830368475047	0.0156648598007912	Kifc1/Ndel1/Ap3m2/Bloc1s6/Dtnbp1/Kif13a/Hap1/Ap3b1	8	Ablated
GO:0048010	vascular endothelial growth factor receptor signaling pathway	8/1432	6.38350663488401	0.00256174508888925	0.0214830368475047	0.0156648598007912	Mapk14/Grb10/Hgs/Emilin1/Tek/Angpt1/Prkd2/Fgf10	8	Ablated
GO:0035282	segmentation	13/1432	5.59319570587041	0.00257680905966271	0.0215138888942974	0.0156873562937687	Hes5/Irx2/Mtf2/Psen2/Nrarp/Fzd5/Lef1/Notch1/Ednra/Msgn1/Zeb2/Irx1/Pcsk6	13	Ablated
GO:0043255	regulation of carbohydrate biosynthetic process	13/1432	5.59319570587041	0.00257680905966271	0.0215138888942974	0.0156873562937687	Grb10/Nln/Lhcgr/Ppara/Has2/Acadm/Cry1/Egf/Pou1f1/Foxo1/Akt1/Esrrb/Sorbs1	13	Ablated
GO:0060349	bone morphogenesis	13/1432	5.59319570587041	0.00257680905966271	0.0215138888942974	0.0156873562937687	Acp5/Col9a1/Pthlh/Has2/Runx2/Foxn3/Zmpste24/Dhrs3/Trpv4/Shox2/Serpinh1/Ext1/Fgf4	13	Ablated
GO:0031589	cell-substrate adhesion	31/1432	4.37269359959327	0.00258662175347879	0.0215640569418695	0.0157239375014105	Itgb2l/Rpl29/Enpp2/Itgb5/Lims1/Braf/Ptprz1/Emilin1/Tek/Angpt1/Smad6/Ptprj/Coro1c/Itga11/Has2/Epha3/Dusp22/Rreb1/Sned1/Notch1/Bves/Parvg/Prkce/Flna/Mertk/Pik3cb/Ephb1/Vwf/Dlc1/Srf/Sorbs1	31	Ablated
GO:0006469	negative regulation of protein kinase activity	20/1432	4.96212095395285	0.00264383007756669	0.0220086236559847	0.0160481037400176	Dnaja3/Tsg101/Npm1/Psen2/Heg1/Mvp/Ptprj/Adora2a/Coro1c/Dusp22/Pkib/Dtnbp1/Cdkn2c/Hyal2/Pik3cb/Ptprb/Pkig/Akt1/Prkar1b/Park7	20	Ablated
GO:0061572	actin filament bundle organization	18/1432	5.11054095907112	0.00265171572361944	0.0220419009343088	0.0160723686474047	Itgb5/Braf/Wasf2/Shtn1/Id1/Fhod1/Baiap2l2/Pak2/Met/Flna/Dlc1/Arhgef15/Srf/Baiap2/Sorbs1/Limk1/Add1/Pdxp	18	Ablated
GO:0050931	pigment cell differentiation	7/1432	6.61176528686499	0.00269982951726334	0.0224089802831126	0.0163400331575759	Sod2/Bloc1s6/Tyrp1/Myo5a/Kitl/Sox10/Zeb2	7	Ablated
GO:0048732	gland development	38/1432	4.10781044210629	0.00271567090852254	0.0225075122520677	0.0164118800519668	Tnfrsf11a/Hoxa3/Lims1/Psen2/Ptch1/Esr2/Cela1/Braf/Nkx2-5/Frzb/Ift88/Tph1/Cadm1/Pthlh/Lef1/Pitx2/Acadm/Sod2/Rreb1/Zmpste24/Rtn4/Notch1/Egf/Prox1/Capn1/Nr0b1/Pou1f1/Ednra/Ar/Hmga2/Met/Zic3/Vwf/Sox10/Raf1/Fgf10/Srf/Ext1	38	Ablated
GO:0043506	regulation of JUN kinase activity	10/1432	5.99866081397858	0.00274496274570981	0.0227170712488014	0.0165646849057279	Tnfrsf11a/Map3k13/Ern2/Fzd5/Irak1/Magi3/Traf6/Dtnbp1/Fzd10/Zeb2	10	Ablated
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	11/1432	5.84451013415132	0.00277006913238383	0.0228581104970654	0.0166675269790413	Xiap/Dnaja3/Dhcr24/Adora2a/Mmp9/Pak2/Mrtfa/Caap1/Akt1/Gpi1/Park7	11	Ablated
GO:2001259	positive regulation of cation channel activity	11/1432	5.84451013415132	0.00277006913238383	0.0228581104970654	0.0166675269790413	Stim2/Asic2/Nipsnap2/Adrb1/Jph2/Fgf14/Nedd4l/Stim1/Ednra/Hap1/Hcn1	11	Ablated
GO:0015918	sterol transport	13/1432	5.58397905076549	0.00279650524713086	0.022975924994181	0.0167534341807519	Ces1c/Ces1a/Star/Abca2/Ptch1/Npc1/Irak1/Egf/Soat1/Furin/Abca1/Ldlr/Tpcn2	13	Ablated
GO:0030301	cholesterol transport	13/1432	5.58397905076549	0.00279650524713086	0.022975924994181	0.0167534341807519	Ces1c/Ces1a/Star/Abca2/Ptch1/Npc1/Irak1/Egf/Soat1/Furin/Abca1/Ldlr/Tpcn2	13	Ablated
GO:0042310	vasoconstriction	13/1432	5.58397905076549	0.00279650524713086	0.022975924994181	0.0167534341807519	Agtr1b/Asic2/Avpr2/Adm/Smad6/Gja5/Adra1b/Ptger3/Htr1a/Ednra/Chrm3/Akt1/Adra2a	13	Ablated
GO:0010038	response to metal ion	26/1432	4.59857313072635	0.00282694907185385	0.0231924374650354	0.0169113093231321	Kcnmb2/Atp7a/Ryr2/Myog/Camk2b/Gsn/Npc1/Braf/Pef1/Mmp9/P2rx4/Syt10/Ppif/Nedd4l/Stim1/Trpc1/Atp13a2/Nlgn1/Kcnma1/Slc25a13/Akt1/Homer1/Syt12/Add1/Hcn1/Park7	26	Ablated
GO:0030324	lung development	22/1432	4.82428847942893	0.00283634633308915	0.0232359065928937	0.0169430058564665	Mycn/Atp7a/Epas1/Slc23a1/Psen2/Heg1/Ift88/Pthlh/Gpc3/Pitx2/Id1/Notch1/Hmga2/Zic3/Foxp4/Hmgb1/Fgf10/Rbp4/Foxj1/Srf/Ext1/Ap3b1	22	Ablated
GO:1903320	regulation of protein modification by small protein conjugation or removal	23/1432	4.76189818682965	0.00289629405526047	0.0236341318888539	0.0172333811639534	Xiap/Dnaja3/Epas1/Nod2/Otub1/Npm1/Psen2/Rpl5/Pef1/Angpt1/Pias1/Fbxo5/Dcun1d2/Cry1/Prkce/Zmiz1/Fbxo33/Dcun1d4/Fbxo2/Akt1/Mapk15/Limk1/Park7	23	Ablated
GO:0006584	catecholamine metabolic process	9/1432	6.16445306882132	0.00290163270323554	0.0236341318888539	0.0172333811639534	Atp7a/Epas1/Hprt/Ddc/Ndufs4/Htr1a/Myo5a/Ednra/Park7	9	Ablated
GO:0009712	catechol-containing compound metabolic process	9/1432	6.16445306882132	0.00290163270323554	0.0236341318888539	0.0172333811639534	Atp7a/Epas1/Hprt/Ddc/Ndufs4/Htr1a/Myo5a/Ednra/Park7	9	Ablated
GO:1903409	reactive oxygen species biosynthetic process	9/1432	6.16445306882132	0.00290163270323554	0.0236341318888539	0.0172333811639534	Eef1a1/Ctns/Acox1/Ppara/Sod2/Sphk2/Ccn6/Ndufc2/Park7	9	Ablated
GO:0007520	myoblast fusion	8/1432	6.36330392756649	0.0029200407140542	0.0237159180629989	0.0172930174695986	Mapk14/Myog/Capn2/Pitx2/Dyrk1b/Plekho1/Ptgfrn/Nfatc2	8	Ablated
GO:1903426	regulation of reactive oxygen species biosynthetic process	8/1432	6.36330392756649	0.0029200407140542	0.0237159180629989	0.0172930174695986	Eef1a1/Ctns/Ppara/Sod2/Sphk2/Ccn6/Ndufc2/Park7	8	Ablated
GO:0070252	actin-mediated cell contraction	12/1432	5.70061595449125	0.00294909113788153	0.0237816653566536	0.0173409586496419	Ryr2/Adrb1/Atp1a1/Gsn/Camk2d/Kcnh2/Shtn1/Gja5/Ptger3/Flna/Myh7/Scn2b	12	Ablated
GO:0003157	endocardium development	4/1432	7.7103775755331	0.00295330612296422	0.0237816653566536	0.0173409586496419	Angpt1/Notch1/Prox1/Sox17	4	Ablated
GO:0021860	pyramidal neuron development	4/1432	7.7103775755331	0.00295330612296422	0.0237816653566536	0.0173409586496419	Atp7a/Plxna3/Uqcrq/Zmiz1	4	Ablated
GO:0033240	positive regulation of cellular amine metabolic process	4/1432	7.7103775755331	0.00295330612296422	0.0237816653566536	0.0173409586496419	Epas1/Hprt/Pebp1/Park7	4	Ablated
GO:0048070	regulation of developmental pigmentation	4/1432	7.7103775755331	0.00295330612296422	0.0237816653566536	0.0173409586496419	Bloc1s6/Kitl/Zeb2/Vps33a	4	Ablated
GO:0120305	regulation of pigmentation	4/1432	7.7103775755331	0.00295330612296422	0.0237816653566536	0.0173409586496419	Bloc1s6/Kitl/Zeb2/Vps33a	4	Ablated
GO:0030336	negative regulation of cell migration	26/1432	4.59515432397756	0.00296053037930753	0.0238060237167296	0.0173587201187617	Tcaf1/Dach1/Idh2/Wasl/Braf/Podn/Magi2/Emilin1/Ptprj/Coro1c/Gna13/Dusp22/Notch1/Mmp28/Hyal2/Cd200/Cyp1b1/Angpt4/Dlc1/Ngfr/Hmgb1/Akt1/Mapk15/Srf/Ndrg4/Ptprr	26	Ablated
GO:0031623	receptor internalization	15/1432	5.36267204725858	0.00299057408805511	0.0240135474577683	0.0175100409181339	Dnm1/Adm/Magi2/Angpt1/Ache/Gria1/Lrpap1/Ophn1/Pacsin1/Egf/Dtnbp1/Ptger3/Ntf3/Lrrtm2/Hap1	15	Ablated
GO:0002526	acute inflammatory response	13/1432	5.57484656720222	0.00303125827224075	0.0240428883457365	0.0175314355142385	Ccl5/Tnfrsf11a/Aoc3/Saa1/C2cd4b/Ffar2/Ptges/Zp3/Ptger3/Mylk3/Ext1/Park7/Adra2a	13	Ablated
GO:0009636	response to toxic substance	14/1432	5.46314257762221	0.00303874489384568	0.0240428883457365	0.0175314355142385	Ccl5/Pon2/Atp7a/Slc23a1/Ddc/Sesn1/Slc6a14/Gria1/Sod2/Fancc/Cyp1b1/Aldh2/Scn2b/Park7	14	Ablated
GO:0042440	pigment metabolic process	10/1432	5.98486749184624	0.00304282595975582	0.0240428883457365	0.0175314355142385	Atp7a/Hprt/Ctns/Ddt/Tyrp1/Trpc1/Myo5a/Mfsd12/Zeb2/Pmel	10	Ablated
GO:0043113	receptor clustering	10/1432	5.98486749184624	0.00304282595975582	0.0240428883457365	0.0175314355142385	Itgb2l/Dnaja3/Sorbs2/Gsn/Magi2/Htr1a/Flna/Nlgn1/Lrrtm4/Sorbs1	10	Ablated
GO:0060997	dendritic spine morphogenesis	10/1432	5.98486749184624	0.00304282595975582	0.0240428883457365	0.0175314355142385	Wasl/Camk2b/Stau2/Cdk5r1/Dtnbp1/Lrp8/Ephb1/Nlgn1/Dip2a/Baiap2	10	Ablated
GO:0072384	organelle transport along microtubule	11/1432	5.83267567650432	0.00304293490848829	0.0240428883457365	0.0175314355142385	Kifc1/Agtpbp1/Ndel1/Ap3m2/Bloc1s6/Dtnbp1/Kif13a/Mgarp/Hap1/Rhot1/Ap3b1	11	Ablated
GO:0006622	protein targeting to lysosome	5/1432	7.23080449527121	0.00305237107051849	0.0240428883457365	0.0175314355142385	Hgs/Lhcgr/Zfyve16/Scarb2/Ap3b1	5	Ablated
GO:0035994	response to muscle stretch	5/1432	7.23080449527121	0.00305237107051849	0.0240428883457365	0.0175314355142385	Mapk14/Ankrd2/Ryr2/Gsn/Raf1	5	Ablated
GO:0043117	positive regulation of vascular permeability	5/1432	7.23080449527121	0.00305237107051849	0.0240428883457365	0.0175314355142385	Tjp3/Angpt1/Ptp4a3/Capn1/Trpv4	5	Ablated
GO:0071071	regulation of phospholipid biosynthetic process	5/1432	7.23080449527121	0.00305237107051849	0.0240428883457365	0.0175314355142385	Abca2/Fabp3/Bscl2/Capn2/Pcx	5	Ablated
GO:0140448	signaling receptor ligand precursor processing	5/1432	7.23080449527121	0.00305237107051849	0.0240428883457365	0.0175314355142385	Ece2/Cpe/Furin/Corin/Pcsk6	5	Ablated
GO:1990776	response to angiotensin	5/1432	7.23080449527121	0.00305237107051849	0.0240428883457365	0.0175314355142385	Agtr1b/Adora2b/Camk2a/Capn1/Agtrap	5	Ablated
GO:0010460	positive regulation of heart rate	6/1432	6.87412955133248	0.00306208597382638	0.0240428883457365	0.0175314355142385	Ryr2/Adrb1/Hey2/Adm/Adra1b/Hrc	6	Ablated
GO:0030149	sphingolipid catabolic process	6/1432	6.87412955133248	0.00306208597382638	0.0240428883457365	0.0175314355142385	Enpp2/Galc/Hexa/Sgpl1/Gm2a/Naga	6	Ablated
GO:0046033	AMP metabolic process	6/1432	6.87412955133248	0.00306208597382638	0.0240428883457365	0.0175314355142385	Hprt/Atic/Adsl/Ampd1/Nudt2/Adssl1	6	Ablated
GO:0097345	mitochondrial outer membrane permeabilization	6/1432	6.87412955133248	0.00306208597382638	0.0240428883457365	0.0175314355142385	Chchd10/Vdac2/Slc35f6/Eya2/Slc25a5/Rhot1	6	Ablated
GO:1901888	regulation of cell junction assembly	21/1432	4.88169938664227	0.0030683133317287	0.0240584623479529	0.017542791662952	Prkaca/Slitrk2/Asic2/Enpp2/Lims1/Ptprd/Fzd5/Stau2/Tek/Clstn1/Ptprj/Coro1c/Epha3/Dusp22/Nedd4l/Lrrtm2/Ephb1/Nlgn1/Slitrk3/Lrrtm4/Dlc1	21	Ablated
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	32/1432	4.31690223996485	0.00322607818680964	0.0252605486754473	0.0184193210811304	Folr1/Lefty2/Hes5/Mapk14/Dmrt1/Itgb5/Magi2/Emilin1/Hjv/Smad6/Ppara/Lef1/Gpc3/Dusp22/Runx2/Id1/Vim/Notch1/Hexa/Inha/Fst/Cilp/Ltbp1/Ctdspl2/Furin/Zmiz1/Zeb2/Fgf10/Ube2o/Ext1/Spg20/Hivep1	32	Ablated
GO:0033344	cholesterol efflux	9/1432	6.14819254794954	0.00324859096489828	0.0252970634340774	0.0184459466731573	Ces1c/Ces1a/Abca2/Ptch1/Npc1/Irak1/Egf/Soat1/Abca1	9	Ablated
GO:0042446	hormone biosynthetic process	9/1432	6.14819254794954	0.00324859096489828	0.0252970634340774	0.0184459466731573	H2-Ke6/Star/Atp1a1/Tg/Lhcgr/Dio1/Srd5a2/Hsd17b2/Stc2	9	Ablated
GO:0046622	positive regulation of organ growth	9/1432	6.14819254794954	0.00324859096489828	0.0252970634340774	0.0184459466731573	Mapk14/Adrb1/Hey2/Notch1/Prox1/Acacb/Serp1/Akt1/Cacna2d2	9	Ablated
GO:1905517	macrophage migration	9/1432	6.14819254794954	0.00324859096489828	0.0252970634340774	0.0184459466731573	Ccl5/Emilin1/Ptprj/Rtn4/P2rx4/Mmp28/Trpv4/Cd200/Mtus1	9	Ablated
GO:1901890	positive regulation of cell junction assembly	14/1432	5.4550453673896	0.00327359569320293	0.0254568093069512	0.0185624291202193	Slitrk2/Asic2/Enpp2/Lims1/Ptprd/Stau2/Tek/Clstn1/Ptprj/Lrrtm2/Ephb1/Nlgn1/Slitrk3/Lrrtm4	14	Ablated
GO:0048144	fibroblast proliferation	13/1432	5.5657967316823	0.00328181781292975	0.0254857879198613	0.0185835595549749	Dach1/Med31/Ptprz1/Sod2/Mmp9/Zmpste24/Egf/Ndufs4/Ednra/Zmiz1/Pdgfd/Ngfr/Fgf10	13	Ablated
GO:0030323	respiratory tube development	22/1432	4.81149512796902	0.00331380963517518	0.0256472075535439	0.0187012624639576	Mycn/Atp7a/Epas1/Slc23a1/Psen2/Heg1/Ift88/Pthlh/Gpc3/Pitx2/Id1/Notch1/Hmga2/Zic3/Foxp4/Hmgb1/Fgf10/Rbp4/Foxj1/Srf/Ext1/Ap3b1	22	Ablated
GO:0008089	anterograde axonal transport	8/1432	6.34350130027031	0.00331617624567785	0.0256472075535439	0.0187012624639576	Agtpbp1/Ap3m2/Bloc1s6/Dtnbp1/Spg7/Mgarp/Hap1/Ap3b1	8	Ablated
GO:0051438	regulation of ubiquitin-protein transferase activity	8/1432	6.34350130027031	0.00331617624567785	0.0256472075535439	0.0187012624639576	Psen2/Rpl5/Fbxo5/Dcun1d2/Dcun1d4/Pclo/Limk1/Park7	8	Ablated
GO:0033674	positive regulation of kinase activity	35/1432	4.19998090190595	0.00332870689487873	0.025709045486468	0.0187463530420031	Tnfrsf11a/Map3k13/Nod2/Ern2/Vac14/Npm1/Fzd5/Irak1/Magi3/Traf6/Tead1/Tek/Angpt1/Gab1/Epha3/Ralb/Tpd52l1/Cdk5r1/Egf/Prox1/Ntf3/Fzd10/Hmga2/Lrp8/Met/Kitl/Mertk/Dgkz/Ephb1/Pdgfd/Zeb2/Pik3r6/Pifo/Akt1/Adra2a	35	Ablated
