Symbols	Description	SRR5809464	SRR5809465	SRR5809466	SRR5809467	SRR6910774	SRR6910775	SRR6910776	SRR12554271	SRR12554272	SRR12554273	SRR3143894	SRR3143897	SRR11294120	SRR11294121	SRR11294122
Ptbp3	polypyrimidine tract binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-091116-1]	32.70505908397	21.4952057276762	26.2177151419537	48.086648144155	21.7378120996211	67.3130427324897	21.6412340663841	32.9252590357072	31.6066609001909	32.9585672138821	153.162110970625	87.9781790124145	116.006199912349	83.5765111104072	103.449574178824
Lgals7	lectin, galactoside binding soluble 3b [Source:ZFIN;Acc:ZDB-GENE-030131-4324]	317.70628824428	472.894526008877	377.535098044134	318.574043955027	465.551475800218	407.98271022009	391.42405963547	396.973861782788	402.050320913181	373.031056193484	771.873221745713	874.584766891344	846.306833959711	785.417815254429	808.199798272061
Lefty2	lefty2 [Source:ZFIN;Acc:ZDB-GENE-990630-11]	0	5.37380143191905	10.4870860567815	0	0	0.820890765030363	0	0	0.339856568819257	0	3.82905277426563	4.82580728760079	10.7685080087413	3.02083775097857	5.96824466416291
Zmpste24	zinc metallopeptidase, STE24 homolog [Source:ZFIN;Acc:ZDB-GENE-030131-6312]	210.24680839695	300.932880187467	256.933608391147	258.465733774833	189.300113700867	223.282288088259	267.22219455883	246.191141426083	245.376442687503	252.432662524506	400.136014910758	496.315718732482	519.825250240146	568.924443100965	557.533522377219
Acss1	acyl-CoA synthetase short chain family member 1 [Source:ZFIN;Acc:ZDB-GENE-050320-139]	635.41257648856	376.166100234334	466.675329526777	510.920636531647	615.904676155931	369.400844263663	435.647450988516	493.130584193887	502.308008714861	476.775637082635	241.230324778735	196.002019065632	108.174557724174	162.11829263585	141.745810773869
Dnajc19	DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:NCBI gene;Acc:393734]	56.06581557252	91.3546243426239	104.870860567815	138.249113414446	162.127848576341	137.088757760071	126.083711517195	96.5308730819598	127.446213307221	113.856868557047	41.4814050545443	40.8337539720067	47.9688084025747	54.3750795176143	47.2486035912897
Vim	vimentin like [Source:ZFIN;Acc:ZDB-GENE-040426-1743]	0	0	0	6.01083101801938	0.905742170817545	0	0.940923220277571	0.748301341720618	1.01956970645777	1.12358751865507	10.2108073980417	0.742431890400122	11.2579856455022	2.01389183398572	1.49206116604073
Slc15a1	solute carrier family 15 member 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4661]	0	0	0	0	0.905742170817545	3.28356306012145	0	0.374150670860309	0.339856568819257	1.4981166915401	4.14814050545443	11.5076943012019	4.4052987308487	5.53820254346072	1.49206116604073
Rbms3	RNA binding motif, single stranded interacting protein [Source:ZFIN;Acc:ZDB-GENE-060929-244]	130.82023633588	188.083050117167	136.332118738159	162.292437486523	112.312029181376	123.133614754554	89.3877059263693	130.578584130248	130.165065857775	160.29848599479	64.1366339689493	64.9627904100107	60.6952269583599	64.9480116460393	60.1798003636427
Rtn4	reticulon 4a [Source:ZFIN;Acc:ZDB-GENE-030710-1]	2055.7465709924	1655.13084103107	1562.57582246044	1971.55257391036	2053.31750124337	1709.09457279321	2014.51661461428	1850.17506740423	1926.64688863637	1768.90128353597	3673.0188737143	4271.9530973623	6200.70270248792	5669.60898562829	5148.60573028454
Ddt	D-dopachrome tautomerase [Source:ZFIN;Acc:ZDB-GENE-040625-160]	616.72397129772	483.642128872715	356.560925930571	342.617368027105	603.224285764485	371.042625793724	489.280074544337	468.436639917107	491.432598512645	421.719848668537	205.1734111544	226.812942517237	170.338217592816	228.576723157379	211.37533185577
P2rx4	purinergic receptor P2X, ligand-gated ion channel, 4a [Source:ZFIN;Acc:ZDB-GENE-020806-2]	4.67215129771	10.7476028638381	52.4354302839075	24.0433240720775	23.5492964412562	24.6267229509109	33.8732359299926	21.3265882390376	25.149386092625	22.8462795459865	61.2648443882501	59.7657671772098	99.8534378992372	71.9966330649894	78.0845343561315
Idh3b	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:ZFIN;Acc:ZDB-GENE-040625-174]	1938.94278854965	1724.99025964602	2354.35081974745	1797.23847438779	2162.00656174148	2072.74918170167	2091.67231867704	1946.33178981533	2074.48449607274	1995.86596230429	860.898698747389	1010.07858688937	718.553170765099	963.143769603669	828.591300874618
Bace2	beta-secretase 2 [Source:ZFIN;Acc:ZDB-GENE-041010-68]	9.34430259542001	48.3642128872715	41.948344227126	24.0433240720775	29.889491636979	32.8356306012145	32.932312709715	27.6871496436629	28.5479517808176	28.4642171392618	110.723442722514	96.5161457520159	180.617247964797	110.764050869214	187.004999477105
Dhrs3	dehydrogenase/reductase (SDR family) member 3b [Source:ZFIN;Acc:ZDB-GENE-041010-172]	266.31262396947	166.587844389491	136.332118738159	90.1624652702907	178.431207651056	181.41685907171	198.534799478568	176.599116646066	183.862403731218	147.564494116699	54.5640020332852	70.5310295880116	63.6320927789257	34.2361611777572	48.2433110353169
Krt19	keratin 93 [Source:ZFIN;Acc:ZDB-GENE-060421-4592]	0	5.37380143191905	5.24354302839075	0	2.71722651245264	0	5.64553932166543	0.374150670860309	2.3789959817348	4.11982090173526	0.638175462377605	0.371215945200061	0	1.00694591699286	0.497353722013576
Cdk5r1	cyclin-dependent kinase 5, regulatory subunit 1b (p35) [Source:ZFIN;Acc:ZDB-GENE-040718-220]	0	0	5.24354302839075	0	0	0	0	0.374150670860309	0.339856568819257	0.374529172885024	0	0.371215945200061	0.489477636760967	83.5765111104072	0.497353722013576
Hba-a1	zgc:163057 [Source:ZFIN;Acc:ZDB-GENE-070410-131]	140.1645389313	107.476028638381	110.114403596206	396.714847189279	123.180935231186	140.372320820192	353.787130824367	196.054951530802	198.476236190446	171.908890354226	24.8888430327266	34.1518669584056	31.8160463894628	29.2014315927929	24.8676861006788
H3f3a	H3 histone, family 3D [Source:ZFIN;Acc:ZDB-GENE-040426-1023]	411.14931419848	381.539901666253	461.431786498386	510.920636531647	438.379210675692	502.385148198582	588.077012673482	465.069283879364	477.158622622236	451.682182499339	927.907122297038	861.963424754542	1192.36752314971	877.553366659276	1092.18877354181
Elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	9.34430259542001	0	20.974172113563	6.01083101801938	2.71722651245264	2.46267229509109	5.64553932166543	4.48980805032371	0	4.49435007462029	24.250667570349	27.4699799448045	35.2423898467896	38.2639448457286	28.3491621547738
Mcee	methylmalonyl CoA epimerase [Source:ZFIN;Acc:ZDB-GENE-050522-368]	135.49238763359	166.587844389491	141.57566176655	174.314099522562	215.566636654576	123.133614754554	182.539104733849	177.347417987787	136.96219723416	159.54942764902	58.073967076362	73.129541204412	58.737316411316	72.5001060234858	63.1639226957242
Agtr1b	angiotensin II receptor, type 1b [Source:ZFIN;Acc:ZDB-GENE-110411-117]	4.67215129771	10.7476028638381	0	6.01083101801938	0.905742170817545	4.10445382515181	4.70461610138786	4.48980805032371	2.3789959817348	1.12358751865507	28.0797203446146	28.9548437256048	33.7739569365067	22.6562831323393	22.3809174906109
Ndufb2	NADH:ubiquinone oxidoreductase subunit B2 [Source:ZFIN;Acc:ZDB-GENE-040426-1762]	518.60879404581	617.987164670691	592.520362208155	601.083101801938	1077.83318327288	892.308261588004	987.96938129145	694.797795787594	811.917342909204	595.126855714303	233.891306961392	290.662085091648	259.423147483312	326.250477105686	323.777273030838
Atp5c1	ATP synthase F1 subunit gamma [Source:ZFIN;Acc:ZDB-GENE-030131-8901]	9274.22032595435	8925.88417841755	8227.11901154508	10062.1311241644	11042.8085466075	9175.91697150939	9646.34485428566	9321.21566314288	9858.21949174018	9037.01441254274	2879.44768624775	3368.78470269055	2635.8370739578	3534.38016864493	3290.98957856383
Hsd17b2	hydroxysteroid (17-beta) dehydrogenase 2 [Source:ZFIN;Acc:ZDB-GENE-040928-1]	9.34430259542001	0	5.24354302839075	6.01083101801938	3.62296868327018	0	3.76369288111029	1.12245201258093	2.71885255055405	3.37076255596522	7.33901781734246	12.6213421368021	11.2579856455022	8.05556733594286	7.95765955221722
Syt10	synaptotagmin X [Source:ZFIN;Acc:ZDB-GENE-041210-297]	0	0	0	0	0	0	0	0	0.339856568819257	0	554.574476806139	371.958377090461	541.85174389439	555.834146180058	0
Cry1	cryptochrome circadian regulator 1a [Source:ZFIN;Acc:ZDB-GENE-010426-2]	1429.67829709926	1445.55258518623	1431.48724675067	955.722131865081	1438.31856725826	1370.06668683568	1157.33556094141	1309.52734801108	1283.29840386151	1377.51829787112	856.112382779557	694.173817524114	474.303830021377	576.980010436908	535.152604886608
Pyurf	zgc:162634 [Source:ZFIN;Acc:ZDB-GENE-050506-109]	247.62401877863	118.223631502219	194.011092050458	222.400747666717	182.054176334327	179.775077541649	237.112651509948	202.041362264567	208.332076686204	187.639115615397	52.0113001837748	61.9930628484102	46.5003754922918	59.9132820610751	53.7142019774662
Cd5	si:dkey-14d8.20 [Source:ZFIN;Acc:ZDB-GENE-041210-146]	9.34430259542001	16.1214042957572	10.4870860567815	6.01083101801938	9.963163878993	9.02979841533399	0.940923220277571	13.4694241509711	0.339856568819257	0	17.8689129465729	22.2729567120037	27.4107476586141	18.6284994643679	30.8359307648417
Acat1	acetyl-CoA acetyltransferase 1 [Source:NCBI gene;Acc:445290]	2191.23895862599	1864.70909687591	1557.33227943205	2211.98581463113	2174.68695213293	1810.06413689195	2100.14062765954	1952.31820054909	1755.69903452028	2223.95422859127	823.24634646711	960.706866177758	740.090186782581	1075.41823934837	945.966779269822
Hrc	histidine rich calcium binding protein [Source:ZFIN;Acc:ZDB-GENE-041008-189]	1177.38212702292	854.43442767513	634.468706435281	601.083101801938	907.55365515918	1348.72352694489	532.562542677106	843.335612119137	838.766011845926	870.780326957681	466.506262998029	400.913220816066	186.001501969167	468.733324360175	377.491475008304
Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6b [Source:ZFIN;Acc:ZDB-GENE-041114-95]	1896.89342687026	655.603774694125	1756.5869145109	1105.99290731557	1827.78770070981	1485.81228470496	1652.26117480742	1393.33709828379	1476.33693495085	1403.73533997307	478.631596783204	452.883453144074	389.624198861729	532.674390089222	477.956926855047
Saa1	serum amyloid A [Source:ZFIN;Acc:ZDB-GENE-040927-15]	0	0	0	0	4.52871085408773	0.820890765030363	15.0547715244411	0.748301341720618	0.339856568819257	1.87264586442512	559.360792773971	15.9622856436026	1.4684329102829	8.05556733594286	1.9894148880543
Pdhx	pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]	1513.77702045804	1123.12449927108	970.055460252289	1075.93875222547	1343.21563932242	1202.60497076948	1229.78664890279	1204.7651601702	1051.8560804956	1325.08421366721	492.9905446867	504.853685472083	468.430098380245	538.212592632683	474.972804522965
Ist1	IST1 factor associated with ESCRT-III [Source:ZFIN;Acc:ZDB-GENE-030131-179]	313.03413694657	408.408908825848	419.48344227126	462.833988387492	441.096437188145	481.862879072823	433.76560454796	421.667806059568	456.767228493081	372.656527020599	1038.63056501955	935.464181904154	1645.13433715361	886.615879912212	1224.48486359742
Dhodh	dihydroorotate dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-030131-3157]	154.18099282443	182.709248685248	367.048011987352	258.465733774833	318.821244127776	242.983666448987	206.062185240788	239.082278679738	247.415582100419	242.32037485661	108.489828604193	122.13004597082	104.748214266847	128.385604416589	127.322552835476
Ggt5	gamma-glutamyltransferase 5a [Source:ZFIN;Acc:ZDB-GENE-080226-1]	0	0	0	0	0	0	0	0	0	0.749058345770048	3.50996504307683	1.48486378080024	2.9368658205658	2.51736479248215	2.98412233208146
Notch1	notch receptor 1b [Source:ZFIN;Acc:ZDB-GENE-990415-183]	1186.72642961834	1166.11491072643	1321.37284315447	1268.28534480209	1066.96427722307	1544.09552902211	683.110257921517	1263.1326648244	1162.9891784995	1218.34339939498	677.423253313828	518.959891389685	489.477636760967	450.104824895808	396.39091644482
Hexa	hexosaminidase A (alpha polypeptide) [Source:ZFIN;Acc:ZDB-GENE-050417-283]	126.14808503817	102.102227206462	78.6531454258612	60.1083101801938	64.3076941280457	54.9996812570343	61.1600093180421	84.1839009435696	78.167010828429	75.6548929227748	197.19621787468	181.52459720283	276.065387133185	195.347507896614	256.137166836992
Inha	inhibin subunit alpha [Source:ZFIN;Acc:ZDB-GENE-060503-554]	0	0	5.24354302839075	0	0	0	0	0.374150670860309	0	0	0.319087731188802	0	28.3897029321361	29.2014315927929	0.497353722013576
Hspb2	heat shock protein, alpha-crystallin-related, b2 [Source:ZFIN;Acc:ZDB-GENE-050417-260]	205.57465709924	306.306681619386	141.57566176655	336.606537009085	251.796323487278	242.162775683957	263.45850167772	238.333977338017	262.029414559647	244.942079066806	93.1736175071303	112.478431395618	68.0373915097744	91.6320784463501	91.513084850498
Snx11	sorting nexin 11 [Source:ZFIN;Acc:ZDB-GENE-041111-253]	70.08226946565	96.728425774543	62.922516340689	42.0758171261356	80.6110532027615	70.5966057926112	79.037550503316	70.3403261217381	79.5264371037061	59.1756093158338	245.697553015378	254.282922462042	260.402102756834	205.920440025039	214.856807909865
Arl13a	ADP-ribosylation factor-like 13A [Source:ZFIN;Acc:ZDB-GENE-040426-1790]	0	0	0	0	4.52871085408773	4.92534459018218	1.88184644055514	2.61905469602216	0	1.12358751865507	4.78631596783204	2.22729567120037	8.8105974616974	4.02778366797143	18.4020877145023
Fam210b	family with sequence similarity 210 member B [Source:ZFIN;Acc:ZDB-GENE-050913-122]	172.86959801527	188.083050117167	136.332118738159	366.660692099182	188.394371530049	183.058640601771	316.150202013264	227.109457212208	218.527773750782	208.612749296958	58.073967076362	54.939959889609	63.6320927789257	56.8924443100965	46.7512498692762
Tnni1	troponin I type 1b (skeletal, slow) [Source:ZFIN;Acc:ZDB-GENE-041212-37]	32999.4046157257	29486.0484569399	34318.9891208175	26026.8983080239	35276.8460690018	31506.6084526303	32580.4074253312	31739.5755597509	33838.1591310581	29040.6175363319	9307.15094331499	10168.7183868653	7031.83572970805	9945.10134917996	9094.61016074025
Egf	epidermal growth factor [Source:ZFIN;Acc:ZDB-GENE-070922-1]	0	0	0	0	0	0	0	0	0	0	115.828846421535	137.721115669223	0.489477636760967	0	0.497353722013576
Grina	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1b (glutamate binding) [Source:ZFIN;Acc:ZDB-GENE-040426-1367]	345.73919603054	327.801887347062	314.612581703445	360.649861081163	322.444212811046	411.266273280212	317.091125233542	338.60635712858	349.372552746196	342.319664016912	862.494137403333	764.333631166926	1054.82430721988	944.515270139301	1001.17304241333
Ndufs4	NADH:ubiquinone oxidoreductase subunit S4 [Source:ZFIN;Acc:ZDB-GENE-050522-421]	574.67460961833	526.632540328067	734.096023974705	805.451356414597	840.528734518682	750.294159237751	812.016739099544	715.750233355771	783.709247697206	620.594839470485	225.914113681672	299.942483721649	231.522922187937	286.979586342965	265.089533833236
Ppif	peptidylprolyl isomerase Fb [Source:ZFIN;Acc:ZDB-GENE-051030-126]	191.55820320611	429.904114553524	456.188243469995	402.725678207298	509.932842170278	354.624810493117	426.23821878574	385.749341656979	408.847452289566	364.416885217128	112.957056840836	115.076943012019	117.474632822632	107.239740159739	116.380770951177
Fst	follistatin a [Source:NCBI gene;Acc:100004116]	0	21.4952057276762	10.4870860567815	24.0433240720775	8.15167953735791	13.9551430055162	6.586462541943	11.2245201258093	8.15655765166216	7.49058345770048	19.7834393337058	37.4928104652062	23.4949265645264	20.6423912983536	17.9047339924887
Pkib	protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:ZFIN;Acc:ZDB-GENE-041014-312]	373.7721038168	42.9904114553524	209.74172113563	126.227451378407	137.672809964267	166.640825301164	231.467112188283	183.333828721551	185.561686575314	179.024944639041	31.2705976565026	47.8868569308079	27.4107476586141	33.2292152607643	27.8518084327603
Tespa1	thymocyte expressed, positive selection associated 1 [Source:ZFIN;Acc:ZDB-GENE-120727-10]	28.03290778626	5.37380143191905	15.7306290851722	6.01083101801938	10.8689060498105	11.4924707104251	4.70461610138786	13.8435748218314	9.17612735811993	4.49435007462029	41.1623173233555	25.6139002188042	28.3897029321361	21.14586425685	24.8676861006788
Cilp	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase [Source:ZFIN;Acc:ZDB-GENE-050208-76]	476.55943236642	343.923291642819	298.881952618273	486.87731245957	251.796323487278	485.146442132944	405.537907939633	390.613300378163	391.174910710964	410.858502654871	1189.87814960304	1896.17104808191	368.576660481008	704.862141895001	553.55469260111
Adam29	ADAM metallopeptidase domain 10a [Source:ZFIN;Acc:ZDB-GENE-040917-2]	850.33153618322	892.051037698563	1148.33592321757	787.418863360538	881.287132205471	1009.69564098735	856.24013045259	916.669143607757	941.062839060522	914.974769358113	2177.1355899012	1932.55021071152	2393.54564376113	2177.52054549706	2079.43591173876
Aldh6a1	aldehyde dehydrogenase 6 family, member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-9192]	2971.48822534356	3272.6450720387	2710.91174567802	3444.2061733251	3578.58731690012	2772.96900427256	3593.38577824005	3062.79739166249	3234.75482202169	3224.32164936717	940.989719275778	933.236886232953	624.573464506993	787.935180046911	690.824319876857
Cyp4f40	cytochrome P450, family 4, subfamily F, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-070410-108]	9.34430259542001	5.37380143191905	10.4870860567815	12.0216620360388	6.34019519572282	8.20890765030362	10.3501554230533	8.60546542978711	5.43770510110811	6.74152511193043	56.7976161516068	35.2655147940058	70.9742573303402	32.2222693437715	40.2856514830997
Camk2a	calcium/calmodulin-dependent protein kinase II alpha [Source:ZFIN;Acc:ZDB-GENE-051113-72]	172.86959801527	204.204454412924	293.638409589882	90.1624652702907	214.660894483758	215.894271202985	167.484333209408	196.054951530802	175.026132941917	198.874990801948	50.7349492590196	44.5459134240073	17.1317172866338	23.6632290493322	24.8676861006788
Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:ZFIN;Acc:ZDB-GENE-100112-1]	275.65692656489	91.3546243426239	115.357946624596	174.314099522562	183.865660675962	151.043900765587	152.429561684967	160.884788469933	174.346419804279	155.0550775744	47.8631596783204	53.8263120540088	46.5003754922918	56.3889713516001	51.2274333673984
Gpr68	ovarian cancer G-protein coupled receptor 1-like [Source:NCBI gene;Acc:799203]	0	0	0	0	0	0	0	0.374150670860309	0	0	0	0	11.7474632822632	12.0833510039143	0.497353722013576
Alppl2	alkaline phosphatase, intestinal, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050626-142]	0	10.7476028638381	5.24354302839075	0	0.905742170817545	0	6.586462541943	3.36735603774278	0	2.62170421019517	0.638175462377605	0.742431890400122	0	0	0
Slc13a2	solute carrier family 13 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2389]	4.67215129771	5.37380143191905	5.24354302839075	6.01083101801938	0	0	0	0.374150670860309	0.339856568819257	0.374529172885024	239.315798391602	0.371215945200061	207.049040349889	0.503472958496429	166.613496874548
Slc38a6	solute carrier family 38 member 6 [Source:NCBI gene;Acc:336741]	46.7215129771	48.3642128872715	52.4354302839075	24.0433240720775	39.852655515972	43.5072105466092	47.0461610138786	38.5375190986118	40.1030751206723	43.4453840546628	98.2790212061512	93.5464181904154	129.222096104895	88.6112406953715	119.364893283258
Clip3	CAP-GLY domain containing linker protein 3 [Source:ZFIN;Acc:ZDB-GENE-131127-193]	0	10.7476028638381	0	6.01083101801938	7.24593736654036	6.5671261202429	0.940923220277571	4.1156573794634	3.39856568819257	5.24340842039033	18.8261761401393	16.3335015888027	17.1317172866338	26.6840668003107	22.8782712126245
Smg1	SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:ZFIN;Acc:ZDB-GENE-061013-767]	1210.08718610689	655.603774694125	749.826653059877	655.180580964112	695.609987187875	727.309217816901	698.165029445958	789.832066186113	760.259144448677	802.616017492606	436.831103997471	367.87500169326	361.234495929593	340.347719943586	366.549693124006
Cox6a1	cytochrome c oxidase subunit 6A2 [Source:ZFIN;Acc:ZDB-GENE-040912-129]	10802.0138003055	9742.70199606925	10570.9827452357	11913.4670777144	12792.702420627	11112.398286216	10863.8995013248	10779.6549781564	12057.0914920008	10338.8778174911	1597.99135779352	1895.05740024631	1314.73693233996	1815.52348833812	2028.70583209338
Id3	inhibitor of DNA binding 3 [Source:ZFIN;Acc:ZDB-GENE-020515-1]	140.1645389313	42.9904114553524	120.601489652987	144.259944432465	134.955583451814	132.984303934919	113.851709653586	122.347269371321	123.36793448139	99.6247599874164	229.743166455938	270.987639996045	282.918074047839	322.726166396211	331.734932583055
Ugt1a5	UDP glucuronosyltransferase 5 family, polypeptide F1 [Source:ZFIN;Acc:ZDB-GENE-100406-6]	18.68860519084	32.2428085915143	10.4870860567815	12.0216620360388	9.963163878993	15.5969245355769	22.5821572866617	14.9660268344124	11.5551233398547	14.981166915401	53.6067388397188	72.0158933688118	66.0794809627305	84.0799840689037	65.6506913057921
Pdk4	pyruvate dehydrogenase kinase, isozyme 4 [Source:ZFIN;Acc:ZDB-GENE-060503-754]	929.75810824429	569.62295178342	975.299003280679	1118.0145693516	1072.39873024797	923.502110659158	1022.78354044172	916.294992936897	902.659046783946	954.300332511041	278.563589327825	454.739532870075	214.880682538064	383.646394374279	256.634520559005
Bcat2	branched chain amino-acid transaminase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-040718-425]	2200.58326122141	2240.87519711025	1352.83410132481	1779.20598133374	1588.67176761397	1572.00581503314	1932.65629445013	1837.82809526584	1923.58817951699	1786.87868383445	619.030198506277	579.096874512095	434.166663806977	569.931389017958	507.300796453848
Dtnbp1	dystrobrevin binding protein 1a [Source:NCBI gene;Acc:394109]	177.54174931298	145.092638661814	146.819204794941	126.227451378407	157.599137722253	169.924388361285	203.239415579955	161.633089811654	155.994165088039	152.05884419132	356.420995737892	319.245712872052	453.745769277416	292.517788886425	451.597179588327
Prox1	prospero homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-980526-397]	728.85560244276	628.734767534529	655.442878548844	438.790664315415	538.010849465622	570.519081696102	367.90097912853	609.117292160583	489.39345909973	645.313764880896	225.914113681672	235.722125202039	229.565011640893	192.830143104132	208.888563245702
Slc17a1	solute carrier family 17 member 5 [Source:ZFIN;Acc:ZDB-GENE-060929-1158]	28.03290778626	91.3546243426239	36.7048011987352	114.205789342368	47.0985928825123	58.2832443171557	42.3415449124907	54.6259979456051	59.1350429745507	61.4227843531439	119.97698692699	157.024344819626	136.56426065631	131.909915126064	142.740518217896
Fancc	FA complementation group C [Source:ZFIN;Acc:ZDB-GENE-060510-2]	9.34430259542001	21.4952057276762	5.24354302839075	18.0324930540581	18.1148434163509	8.20890765030362	11.2910786433309	9.72791744236804	10.535553633397	12.3594627052058	26.1651939574818	28.5836277804047	35.2423898467896	45.3125662646786	32.3279919308825
Capn1	si:dkeyp-50d11.2 [Source:ZFIN;Acc:ZDB-GENE-091113-22]	23.36075648855	48.3642128872715	26.2177151419537	36.0649861081163	43.4756241992422	16.4178153006072	36.6960055908253	32.5511083648469	27.8682386431791	31.460450522342	12.1253337851745	9.65161457520159	6.36320927789257	9.06251325293572	8.95236699624437
Slc16a13	solute carrier family 16 member 13 [Source:ZFIN;Acc:ZDB-GENE-120907-2]	9.34430259542001	26.8690071595953	5.24354302839075	12.0216620360388	12.6803903914456	12.3133614754554	17.8775411852739	12.7211228092505	8.49641422048142	14.2321085696309	30.3133344629362	33.4094350680055	52.3741071334234	42.7952014721965	42.7724200931676
Lrit3	info leucine-rich repeat, immunoglobulin-like and transmembrane domains 3a [Source:ZFIN;Acc:ZDB-GENE-080723-63]	0	0	0	0	0	0	0	0	0	1.12358751865507	14.9971233658737	21.5305248216035	4.89477636760967	6.04167550195715	6.96295210819007
Chrna6	cholinergic receptor, nicotinic, alpha 6 [Source:ZFIN;Acc:ZDB-GENE-090312-91]	0	0	0	0	0	0.820890765030363	3.76369288111029	0.374150670860309	0.339856568819257	0.374529172885024	52.9685633773412	38.9776742460064	47.9688084025747	57.3959172685929	33.8200530969232
Acad9	acyl-CoA dehydrogenase family, member 9 [Source:ZFIN;Acc:ZDB-GENE-060616-196]	294.34553175573	435.277915985443	456.188243469995	540.974791621744	563.371630248513	357.908373553238	481.752688782117	437.007983564841	456.427371924262	428.461373780467	137.207724411185	165.933527504427	160.059187220836	204.913494108047	186.507645755091
Acly	ATP citrate lyase b [Source:ZFIN;Acc:ZDB-GENE-090909-2]	42.04936167939	26.8690071595953	57.6789733122982	66.1191411982132	52.5330459074176	54.1787904920039	68.6873950802627	53.1293952621639	46.9002064970574	50.5614383394782	12.4444215163633	16.7047175340027	10.7685080087413	13.5937698794036	12.931196772353
Armt1	acidic residue methyltransferase 1 [Source:NCBI gene;Acc:541518]	46.7215129771	80.6070214787858	41.948344227126	78.1408032342519	57.9674989323229	73.8801688527326	54.5735467760991	63.9797647171129	60.4944692498277	56.1793759327536	144.227654497339	151.084889696425	167.890829409012	136.944644711029	139.756395885815
Ptger3	prostaglandin E receptor 3 (subtype EP3) [Source:ZFIN;Acc:ZDB-GENE-120508-5]	51.39366427481	26.8690071595953	20.974172113563	48.086648144155	32.6067181494316	27.9102860110323	49.8689306747113	35.9184644025897	36.0247962948412	35.9548005969623	8.93445647328647	8.5379667396014	5.8737316411316	5.03472958496429	4.97353722013576
Foxo4	forkhead box O4 [Source:ZFIN;Acc:ZDB-GENE-150311-1]	1027.8732854962	822.191619083615	440.457614384823	757.364708270442	590.54389537304	631.264998308349	557.9674696246	716.872685368352	681.07256391379	747.185699905623	359.61187304978	364.90527413166	307.391955885887	298.559464388382	270.560424775385
Cpe	carboxypeptidase E [Source:ZFIN;Acc:ZDB-GENE-090313-68]	0	0	5.24354302839075	6.01083101801938	2.71722651245264	4.92534459018218	10.3501554230533	5.23810939204433	4.07827882583108	6.36699593904541	21.3788779896498	26.3563321092043	22.5159712910045	26.6840668003107	22.8782712126245
Pag1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:ZFIN;Acc:ZDB-GENE-060503-586]	28.03290778626	37.6166100234334	36.7048011987352	66.1191411982132	28.0780072953439	32.0147398361841	34.8141591502701	34.7960123900087	37.044366001299	31.834979695227	84.8773364962214	83.1523717248137	83.7006758861253	95.6598621143215	102.454866734797
Pecr	peroxisomal trans-2-enoyl-CoA reductase [Source:ZFIN;Acc:ZDB-GENE-050417-232]	256.96832137405	150.466440093734	110.114403596206	210.379085630678	199.26327757986	186.342203661892	247.462806933001	184.830431404993	195.417527071073	187.639115615397	55.5212652268516	70.5310295880116	41.6055991246822	69.9827412310036	68.6348136378735
Ecrg4	ECRG4 augurin precursor a [Source:NCBI gene;Acc:791762]	4.67215129771	5.37380143191905	5.24354302839075	6.01083101801938	0	4.92534459018218	6.586462541943	4.48980805032371	3.39856568819257	5.24340842039033	9.89171966685288	10.0228305204016	6.85268691465353	13.5937698794036	16.9100265484616
Tyrp1	tyrosinase-related protein 1b [Source:ZFIN;Acc:ZDB-GENE-040718-249]	0	10.7476028638381	0	6.01083101801938	0	4.10445382515181	0.940923220277571	1.49660268344124	1.35942627527703	2.62170421019517	32.8660363124467	23.3866045476038	43.563509671726	35.7465800532465	32.3279919308825
Tnik	TRAF2 and NCK interacting kinase a [Source:ZFIN;Acc:ZDB-GENE-030131-3767]	285.00122916031	102.102227206462	104.870860567815	102.184127306329	138.578552135084	89.4770933883095	119.497248975252	132.075186813689	134.923057821245	140.448439831884	330.255801780411	294.003028598448	310.818299343214	229.080196115875	277.026023161562
